,Engine no,Num cycles,Operating 1,Operating 2,Operating 3,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Stage
5186,26,78,0.0002,0.0005,100.0,518.67,642.65,1600.53,1405.42,14.62,21.61,553.74,2388.09,9045.09,1.3,47.48,521.3,2388.15,8133.06,8.4371,0.03,392,2388,100.0,38.75,23.2006,2
5187,26,79,-0.002,-0.0005,100.0,518.67,642.45,1585.95,1408.63,14.62,21.61,554.24,2388.14,9054.26,1.3,47.53,521.35,2388.13,8130.0,8.4364,0.03,392,2388,100.0,38.79,23.2569,2
5188,26,80,0.0056,0.0004,100.0,518.67,642.6,1593.05,1418.28,14.62,21.61,553.28,2388.13,9049.17,1.3,47.49,521.03,2388.16,8128.34,8.4826,0.03,393,2388,100.0,38.66,23.3776,2
5189,26,81,-0.0029,0.0002,100.0,518.67,642.7,1585.84,1405.19,14.62,21.61,553.68,2388.07,9054.98,1.3,47.53,520.6,2388.09,8131.59,8.4811,0.03,390,2388,100.0,38.86,23.3555,2
5190,26,82,-0.0002,-0.0004,100.0,518.67,642.89,1593.0,1404.59,14.62,21.61,552.79,2388.12,9051.0,1.3,47.42,521.43,2388.07,8131.27,8.4789,0.03,394,2388,100.0,38.81,23.2542,2
5191,26,83,-0.0008,-0.0005,100.0,518.67,642.51,1586.24,1412.74,14.62,21.61,552.78,2388.09,9046.34,1.3,47.71,521.39,2388.12,8131.79,8.4319,0.03,392,2388,100.0,38.81,23.2766,2
5192,26,84,0.0012,-0.0005,100.0,518.67,642.76,1593.92,1411.69,14.62,21.61,553.82,2388.12,9056.64,1.3,47.63,520.94,2388.16,8132.3,8.4466,0.03,393,2388,100.0,38.69,23.1877,2
5193,26,85,-0.0018,0.0004,100.0,518.67,642.89,1591.05,1413.55,14.62,21.61,553.54,2388.07,9056.87,1.3,47.63,520.65,2388.1,8129.78,8.4192,0.03,394,2388,100.0,38.84,23.3886,2
5194,26,86,0.0019,-0.0001,100.0,518.67,642.96,1594.34,1415.89,14.62,21.61,552.72,2388.1,9060.58,1.3,47.49,521.76,2388.15,8132.07,8.4527,0.03,393,2388,100.0,38.76,23.3023,2
5195,26,87,0.0001,0.0003,100.0,518.67,642.63,1591.85,1416.76,14.62,21.61,552.79,2388.14,9049.48,1.3,47.54,521.02,2388.1,8132.54,8.4539,0.03,395,2388,100.0,38.62,23.3896,2
5196,26,88,0.0004,0.0001,100.0,518.67,642.9,1590.66,1413.57,14.62,21.61,553.65,2388.14,9046.93,1.3,47.57,520.89,2388.14,8131.73,8.4858,0.03,392,2388,100.0,38.94,23.2118,2
5197,26,89,0.0036,-0.0004,100.0,518.67,643.11,1593.65,1418.21,14.62,21.61,553.32,2388.15,9052.67,1.3,47.66,521.37,2388.15,8132.66,8.4497,0.03,394,2388,100.0,38.67,23.3248,2
5198,26,90,-0.001,0.0002,100.0,518.67,642.48,1586.98,1414.15,14.62,21.61,553.53,2388.11,9058.39,1.3,47.61,521.64,2388.16,8134.88,8.5059,0.03,393,2388,100.0,38.83,23.2848,2
5199,26,91,0.0033,-0.0,100.0,518.67,642.92,1589.53,1402.11,14.62,21.61,553.76,2388.15,9055.07,1.3,47.54,521.44,2388.16,8137.09,8.4245,0.03,393,2388,100.0,38.7,23.3321,2
5200,26,92,0.002,-0.0002,100.0,518.67,642.0,1585.62,1407.27,14.62,21.61,553.34,2388.15,9060.92,1.3,47.62,521.1,2388.14,8136.89,8.4528,0.03,395,2388,100.0,38.63,23.2554,2
5201,26,93,0.0015,-0.0,100.0,518.67,642.4,1590.53,1411.94,14.62,21.61,553.46,2388.14,9053.9,1.3,47.59,520.7,2388.18,8136.4,8.4801,0.03,393,2388,100.0,38.71,23.224,2
5202,26,94,0.0024,-0.0001,100.0,518.67,643.12,1589.86,1418.61,14.62,21.61,553.6,2388.12,9053.51,1.3,47.58,520.88,2388.06,8136.09,8.4588,0.03,395,2388,100.0,38.71,23.2066,2
5203,26,95,0.0014,0.0004,100.0,518.67,642.57,1593.9,1410.65,14.62,21.61,553.85,2388.16,9054.27,1.3,47.47,521.55,2388.05,8141.11,8.4596,0.03,393,2388,100.0,38.89,23.221,2
5204,26,96,0.0019,-0.0003,100.0,518.67,642.47,1593.32,1413.11,14.62,21.61,553.94,2388.13,9061.16,1.3,47.57,521.7,2388.09,8131.92,8.4668,0.03,392,2388,100.0,38.91,23.2245,2
5205,26,97,-0.0065,0.0002,100.0,518.67,642.78,1591.38,1406.17,14.62,21.61,553.45,2388.1,9057.5,1.3,47.51,521.07,2388.16,8133.94,8.4045,0.03,393,2388,100.0,38.65,23.2665,2
5206,26,98,-0.0002,0.0004,100.0,518.67,642.63,1596.15,1407.14,14.62,21.61,553.86,2388.13,9058.2,1.3,47.51,521.47,2388.12,8131.84,8.4465,0.03,393,2388,100.0,38.69,23.2365,2
5207,26,99,0.0016,0.0005,100.0,518.67,642.79,1588.58,1408.83,14.62,21.61,553.58,2388.11,9058.52,1.3,47.61,521.08,2388.07,8134.14,8.4583,0.03,393,2388,100.0,38.63,23.261,2
5208,26,100,0.0002,-0.0005,100.0,518.67,643.11,1594.0,1414.1,14.62,21.61,553.61,2388.14,9053.81,1.3,47.47,520.94,2388.15,8130.16,8.4528,0.03,394,2388,100.0,38.82,23.2701,2
5209,26,101,0.0001,0.0,100.0,518.67,643.07,1586.06,1411.81,14.62,21.61,553.72,2388.09,9047.9,1.3,47.69,521.05,2388.11,8131.21,8.465,0.03,393,2388,100.0,38.9,23.1811,2
5210,26,102,-0.0018,0.0003,100.0,518.67,643.01,1587.16,1407.42,14.62,21.61,553.4,2388.13,9060.86,1.3,47.62,521.03,2388.14,8138.38,8.4438,0.03,394,2388,100.0,38.78,23.2241,2
5211,26,103,0.0004,-0.0001,100.0,518.67,642.54,1591.7,1408.83,14.62,21.61,553.04,2388.16,9060.57,1.3,47.55,521.23,2388.09,8133.07,8.4258,0.03,394,2388,100.0,38.92,23.3148,2
5212,26,104,0.0022,-0.0002,100.0,518.67,642.57,1593.02,1407.13,14.62,21.61,552.47,2388.11,9060.68,1.3,47.58,521.58,2388.16,8130.43,8.4184,0.03,393,2388,100.0,38.88,23.2761,2
5213,26,105,0.003,0.0002,100.0,518.67,642.81,1588.01,1418.03,14.62,21.61,553.44,2388.13,9057.56,1.3,47.63,521.32,2388.14,8136.27,8.3984,0.03,394,2388,100.0,38.89,23.2679,2
5214,26,106,0.0008,0.0003,100.0,518.67,643.27,1589.35,1406.73,14.62,21.61,552.97,2388.07,9054.08,1.3,47.65,521.33,2388.16,8136.79,8.4427,0.03,392,2388,100.0,38.79,23.2433,2
5215,26,107,0.0039,-0.0004,100.0,518.67,642.17,1591.59,1407.38,14.62,21.61,553.18,2388.15,9053.35,1.3,47.64,521.07,2388.14,8136.39,8.4657,0.03,394,2388,100.0,39.05,23.2332,2
5216,26,108,0.0001,0.0003,100.0,518.67,643.0,1594.12,1411.07,14.62,21.61,552.69,2388.12,9057.91,1.3,47.71,521.18,2388.12,8137.89,8.4362,0.03,393,2388,100.0,38.79,23.2894,2
5217,26,109,0.0006,-0.0003,100.0,518.67,642.71,1590.05,1412.41,14.62,21.61,553.04,2388.17,9056.41,1.3,47.74,521.64,2388.11,8141.97,8.4557,0.03,394,2388,100.0,38.76,23.2664,2
5218,26,110,-0.0033,0.0003,100.0,518.67,642.47,1596.12,1403.2,14.62,21.61,552.48,2388.13,9056.07,1.3,47.57,521.02,2388.11,8137.04,8.4783,0.03,392,2388,100.0,38.72,23.2103,2
5219,26,111,-0.0017,0.0,100.0,518.67,642.78,1597.32,1410.94,14.62,21.61,553.94,2388.13,9058.04,1.3,47.49,521.29,2388.15,8141.58,8.4341,0.03,395,2388,100.0,38.79,23.2884,2
5220,26,112,-0.0016,-0.0,100.0,518.67,642.82,1588.95,1410.12,14.62,21.61,553.23,2388.13,9056.89,1.3,47.78,521.06,2388.1,8132.29,8.4548,0.03,394,2388,100.0,38.76,23.2857,2
5221,26,113,0.0004,-0.0,100.0,518.67,642.89,1591.08,1409.34,14.62,21.61,554.07,2388.11,9058.26,1.3,47.6,521.72,2388.13,8136.0,8.4922,0.03,395,2388,100.0,38.71,23.2652,2
5222,26,114,-0.0013,0.0005,100.0,518.67,642.74,1590.0,1418.36,14.62,21.61,552.91,2388.11,9061.88,1.3,47.6,521.21,2388.18,8139.32,8.4836,0.03,392,2388,100.0,38.79,23.2896,2
5223,26,115,-0.0031,0.0001,100.0,518.67,643.09,1593.54,1412.56,14.62,21.61,552.67,2388.11,9052.34,1.3,47.41,520.97,2388.12,8141.49,8.4579,0.03,394,2388,100.0,38.74,23.3543,2
5224,26,116,-0.0015,0.0005,100.0,518.67,642.67,1592.47,1417.74,14.62,21.61,553.0,2388.15,9064.2,1.3,47.73,520.97,2388.14,8134.59,8.4376,0.03,395,2388,100.0,38.73,23.262,2
5225,26,117,-0.002,-0.0002,100.0,518.67,642.78,1593.47,1412.46,14.62,21.61,553.13,2388.16,9053.59,1.3,47.46,521.58,2388.13,8131.81,8.4479,0.03,394,2388,100.0,38.62,23.2787,2
5226,26,118,0.0007,-0.0002,100.0,518.67,642.91,1595.51,1408.94,14.62,21.61,553.52,2388.13,9053.53,1.3,47.63,521.58,2388.11,8141.79,8.4692,0.03,393,2388,100.0,38.79,23.3029,2
5227,26,119,-0.0035,0.0003,100.0,518.67,642.51,1588.65,1406.46,14.62,21.61,553.28,2388.15,9054.12,1.3,47.51,521.24,2388.11,8139.93,8.4492,0.03,393,2388,100.0,38.74,23.3369,2
5228,26,120,-0.0027,-0.0005,100.0,518.67,642.52,1596.95,1410.53,14.62,21.61,553.02,2388.15,9062.7,1.3,47.63,521.39,2388.1,8143.82,8.4524,0.03,393,2388,100.0,38.73,23.1954,2
5229,26,121,0.0006,0.0004,100.0,518.67,642.88,1586.93,1411.44,14.62,21.61,552.73,2388.09,9068.14,1.3,47.76,521.27,2388.13,8137.8,8.5259,0.03,395,2388,100.0,38.83,23.2952,2
5230,26,122,-0.0028,0.0004,100.0,518.67,642.8,1596.42,1408.39,14.62,21.61,553.68,2388.1,9060.98,1.3,47.47,521.28,2388.18,8144.17,8.4295,0.03,393,2388,100.0,38.72,23.3688,2
5231,26,123,-0.0005,-0.0004,100.0,518.67,642.67,1587.81,1416.44,14.62,21.61,552.62,2388.11,9064.94,1.3,47.62,520.63,2388.08,8133.46,8.4437,0.03,394,2388,100.0,38.75,23.2716,2
5232,26,124,-0.0029,0.0001,100.0,518.67,642.63,1594.77,1407.34,14.62,21.61,552.86,2388.13,9058.3,1.3,47.52,521.82,2388.11,8136.89,8.44,0.03,394,2388,100.0,38.84,23.2545,2
5233,26,125,-0.0017,-0.0002,100.0,518.67,643.2,1597.64,1415.94,14.62,21.61,552.87,2388.1,9060.97,1.3,47.58,520.6,2388.13,8144.96,8.5054,0.03,394,2388,100.0,38.94,23.2735,2
5234,26,126,-0.0013,0.0005,100.0,518.67,642.9,1591.59,1414.9,14.62,21.61,552.92,2388.14,9066.9,1.3,47.62,521.07,2388.12,8145.35,8.4273,0.03,393,2388,100.0,38.86,23.2378,2
5235,26,127,-0.0,0.0001,100.0,518.67,642.77,1590.04,1408.29,14.62,21.61,553.12,2388.12,9064.6,1.3,47.68,521.0,2388.11,8135.74,8.4604,0.03,394,2388,100.0,38.7,23.1846,2
5236,26,128,-0.0018,-0.0003,100.0,518.67,643.12,1590.94,1415.23,14.62,21.61,553.39,2388.09,9069.55,1.3,47.68,521.32,2388.1,8141.66,8.4048,0.03,392,2388,100.0,38.84,23.2914,2
5237,26,129,-0.0037,-0.0001,100.0,518.67,642.82,1587.67,1410.06,14.62,21.61,553.12,2388.14,9063.74,1.3,47.66,521.64,2388.09,8149.83,8.4466,0.03,393,2388,100.0,38.83,23.2279,2
5238,26,130,-0.0017,0.0001,100.0,518.67,642.87,1594.46,1416.55,14.62,21.61,552.83,2388.18,9067.21,1.3,47.75,520.6,2388.13,8143.2,8.4583,0.03,394,2388,100.0,38.64,23.2408,2
5239,26,131,0.0014,0.0002,100.0,518.67,642.86,1592.05,1411.77,14.62,21.61,553.65,2388.12,9064.62,1.3,47.57,521.38,2388.15,8142.51,8.4437,0.03,393,2388,100.0,38.82,23.2675,2
5240,26,132,-0.0001,-0.0003,100.0,518.67,642.71,1597.23,1413.3,14.62,21.61,552.95,2388.12,9065.65,1.3,47.63,521.18,2388.09,8140.92,8.4666,0.03,394,2388,100.0,38.65,23.2512,2
5241,26,133,0.0025,-0.0004,100.0,518.67,642.8,1587.21,1417.91,14.62,21.61,552.07,2388.07,9062.83,1.3,47.72,521.46,2388.18,8143.54,8.4855,0.03,393,2388,100.0,38.8,23.2418,2
5242,26,134,0.0012,0.0004,100.0,518.67,643.46,1589.61,1406.24,14.62,21.61,552.69,2388.13,9064.23,1.3,47.73,520.81,2388.08,8145.79,8.4394,0.03,397,2388,100.0,38.91,23.2175,2
5243,26,135,0.0025,-0.0004,100.0,518.67,642.61,1592.31,1406.91,14.62,21.61,553.12,2388.14,9065.68,1.3,47.7,521.41,2388.13,8147.22,8.4709,0.03,393,2388,100.0,38.85,23.2727,2
5244,26,136,0.0008,0.0001,100.0,518.67,643.15,1588.68,1411.21,14.62,21.61,553.29,2388.18,9066.68,1.3,47.57,520.69,2388.14,8145.37,8.4657,0.03,395,2388,100.0,38.83,23.1946,2
5245,26,137,0.0015,0.0002,100.0,518.67,643.01,1591.12,1408.75,14.62,21.61,553.01,2388.07,9068.24,1.3,47.58,521.7,2388.09,8151.68,8.4092,0.03,393,2388,100.0,38.85,23.2432,2
5246,26,138,-0.0004,-0.0001,100.0,518.67,642.97,1589.75,1410.74,14.62,21.61,552.65,2388.08,9070.28,1.3,47.9,521.14,2388.11,8148.75,8.4432,0.03,393,2388,100.0,38.77,23.2822,2
5247,26,139,-0.0039,-0.0005,100.0,518.67,643.41,1595.51,1409.65,14.62,21.61,553.4,2388.14,9070.31,1.3,47.72,520.96,2388.08,8144.32,8.4843,0.03,395,2388,100.0,38.67,23.2726,2
5248,26,140,-0.0033,0.0004,100.0,518.67,643.21,1598.89,1413.78,14.62,21.61,553.15,2388.09,9072.93,1.3,47.66,521.44,2388.12,8149.51,8.4764,0.03,394,2388,100.0,38.68,23.2887,2
5249,26,141,0.0001,-0.0001,100.0,518.67,643.34,1592.34,1413.57,14.62,21.61,553.29,2388.14,9074.48,1.3,47.71,520.82,2388.05,8147.0,8.4295,0.03,396,2388,100.0,38.83,23.2378,3
5250,26,142,0.0022,-0.0003,100.0,518.67,642.77,1601.39,1414.4,14.62,21.61,553.11,2388.1,9074.6,1.3,47.72,521.49,2388.17,8152.2,8.4606,0.03,394,2388,100.0,38.79,23.1802,2
5251,26,143,0.0007,-0.0,100.0,518.67,642.51,1590.82,1413.88,14.62,21.61,552.8,2388.07,9072.96,1.3,47.84,520.75,2388.11,8151.19,8.4698,0.03,393,2388,100.0,38.61,23.2324,3
5252,26,144,-0.0,-0.0004,100.0,518.67,642.8,1597.21,1417.72,14.62,21.61,552.76,2388.1,9074.35,1.3,47.69,521.48,2388.09,8157.71,8.4735,0.03,393,2388,100.0,38.92,23.0696,3
5253,26,145,0.0021,-0.0001,100.0,518.67,643.57,1594.19,1412.47,14.62,21.61,552.88,2388.15,9073.5,1.3,47.82,521.07,2388.12,8153.68,8.4763,0.03,393,2388,100.0,38.63,23.2157,3
5254,26,146,-0.0018,-0.0003,100.0,518.67,643.28,1592.37,1416.5,14.62,21.61,552.47,2388.1,9070.32,1.3,47.77,520.91,2388.07,8152.26,8.4515,0.03,394,2388,100.0,38.5,23.1227,3
5255,26,147,-0.0014,-0.0004,100.0,518.67,643.06,1587.61,1419.77,14.62,21.61,553.03,2388.11,9069.38,1.3,47.58,521.18,2388.11,8157.14,8.4686,0.03,394,2388,100.0,38.69,23.3643,3
5256,26,148,-0.0012,0.0001,100.0,518.67,642.89,1599.67,1420.63,14.62,21.61,553.11,2388.14,9080.42,1.3,47.76,520.94,2388.12,8153.04,8.5091,0.03,396,2388,100.0,38.65,23.2159,3
5257,26,149,0.0009,0.0001,100.0,518.67,642.87,1593.19,1410.17,14.62,21.61,552.99,2388.13,9089.8,1.3,47.81,521.56,2388.12,8157.35,8.4315,0.03,394,2388,100.0,38.75,23.2455,3
5258,26,150,0.0001,-0.0005,100.0,518.67,643.65,1599.87,1414.22,14.62,21.61,552.57,2388.11,9078.42,1.3,47.81,521.19,2388.11,8150.6,8.4369,0.03,395,2388,100.0,38.75,23.179,3
5259,26,151,-0.0019,0.0001,100.0,518.67,643.04,1592.56,1415.38,14.62,21.61,552.65,2388.13,9077.33,1.3,47.72,520.49,2388.08,8154.0,8.4841,0.03,392,2388,100.0,38.56,23.2403,3
5260,26,152,-0.0026,0.0002,100.0,518.67,643.04,1590.44,1417.42,14.62,21.61,552.54,2388.11,9083.27,1.3,47.76,520.39,2388.11,8154.44,8.4598,0.03,395,2388,100.0,38.8,23.3102,3
5261,26,153,0.0051,-0.0002,100.0,518.67,643.0,1594.28,1415.16,14.62,21.61,552.94,2388.11,9083.61,1.3,47.71,521.29,2388.12,8159.71,8.4625,0.03,393,2388,100.0,38.75,23.2126,3
5262,26,154,0.0017,0.0001,100.0,518.67,643.01,1593.46,1422.94,14.62,21.61,552.73,2388.09,9086.74,1.3,47.63,520.56,2388.1,8152.48,8.431,0.03,395,2388,100.0,38.66,23.2891,3
5263,26,155,0.0005,-0.0002,100.0,518.67,642.79,1591.44,1418.08,14.62,21.61,552.43,2388.05,9085.16,1.3,47.71,521.03,2388.1,8158.14,8.4715,0.03,395,2388,100.0,38.7,23.2401,3
5264,26,156,0.0002,0.0003,100.0,518.67,643.15,1594.92,1421.8,14.62,21.61,552.32,2388.14,9084.14,1.3,47.63,521.49,2388.1,8158.03,8.4945,0.03,395,2388,100.0,38.63,23.1976,3
5265,26,157,0.0024,-0.0005,100.0,518.67,643.45,1593.16,1417.92,14.62,21.61,552.71,2388.15,9083.6,1.3,47.7,521.03,2388.13,8155.5,8.448,0.03,395,2388,100.0,38.6,23.2071,3
5266,26,158,0.0005,-0.0005,100.0,518.67,642.74,1590.78,1414.85,14.62,21.61,552.63,2388.11,9084.89,1.3,47.76,521.02,2388.1,8162.18,8.4482,0.03,394,2388,100.0,38.83,23.2356,3
5267,26,159,0.0023,0.0005,100.0,518.67,643.06,1598.18,1417.35,14.62,21.61,552.83,2388.11,9088.95,1.3,47.59,520.79,2388.16,8166.78,8.5171,0.03,396,2388,100.0,38.59,23.1999,3
5268,26,160,0.0022,-0.0005,100.0,518.67,643.49,1599.72,1409.99,14.62,21.61,552.95,2388.11,9079.8,1.3,47.77,521.33,2388.11,8156.88,8.4634,0.03,395,2388,100.0,38.61,23.1524,3
5269,26,161,0.0021,0.0003,100.0,518.67,643.26,1592.23,1428.08,14.62,21.61,553.14,2388.15,9077.29,1.3,47.89,520.87,2388.1,8166.51,8.5008,0.03,393,2388,100.0,38.62,23.1214,3
5270,26,162,0.0003,0.0003,100.0,518.67,643.56,1600.3,1415.76,14.62,21.61,551.9,2388.07,9089.85,1.3,47.79,520.01,2388.12,8157.68,8.4818,0.03,395,2388,100.0,38.72,23.2595,3
5271,26,163,-0.0009,-0.0003,100.0,518.67,642.6,1590.99,1423.93,14.62,21.61,553.16,2388.1,9094.99,1.3,47.77,521.27,2388.12,8165.51,8.4865,0.03,396,2388,100.0,38.9,23.1581,3
5272,26,164,-0.0036,0.0004,100.0,518.67,642.35,1597.21,1418.41,14.62,21.61,552.9,2388.13,9091.38,1.3,47.75,520.75,2388.12,8170.58,8.4672,0.03,395,2388,100.0,38.82,23.2149,3
5273,26,165,-0.005,-0.0003,100.0,518.67,642.94,1602.91,1423.98,14.62,21.61,552.47,2388.12,9089.63,1.3,47.82,520.95,2388.19,8162.95,8.4769,0.03,395,2388,100.0,38.6,23.1424,3
5274,26,166,-0.0021,-0.0002,100.0,518.67,642.89,1596.1,1420.49,14.62,21.61,553.03,2388.13,9100.15,1.3,47.89,520.73,2388.15,8169.24,8.4862,0.03,395,2388,100.0,38.71,23.115,3
5275,26,167,-0.0,-0.0004,100.0,518.67,643.06,1597.75,1422.37,14.62,21.61,552.14,2388.15,9096.73,1.3,47.7,521.0,2388.11,8163.68,8.5003,0.03,394,2388,100.0,38.71,23.1469,3
5276,26,168,0.0047,-0.0005,100.0,518.67,642.77,1597.38,1412.74,14.62,21.61,552.9,2388.14,9093.26,1.3,47.89,520.42,2388.16,8165.89,8.5048,0.03,394,2388,100.0,38.72,23.1771,3
5277,26,169,-0.0041,-0.0,100.0,518.67,643.03,1594.48,1419.63,14.62,21.61,551.62,2388.14,9088.57,1.3,47.66,520.71,2388.15,8173.55,8.4572,0.03,393,2388,100.0,38.71,23.1739,3
5278,26,170,-0.0024,0.0003,100.0,518.67,642.78,1595.07,1422.86,14.62,21.61,552.72,2388.15,9100.74,1.3,47.92,520.48,2388.18,8175.51,8.5178,0.03,395,2388,100.0,38.61,23.0953,3
5279,26,171,-0.0021,0.0003,100.0,518.67,643.21,1600.87,1414.91,14.62,21.61,552.75,2388.15,9105.28,1.3,48.09,520.57,2388.12,8171.66,8.4872,0.03,396,2388,100.0,38.63,23.2545,3
5280,26,172,-0.0032,-0.0002,100.0,518.67,643.18,1600.26,1427.62,14.62,21.61,552.76,2388.18,9095.48,1.3,47.64,520.48,2388.09,8177.59,8.4652,0.03,395,2388,100.0,38.74,23.263,3
5281,26,173,-0.0006,0.0002,100.0,518.67,643.35,1597.52,1413.1,14.62,21.61,551.72,2388.13,9103.92,1.3,47.86,520.57,2388.1,8174.19,8.5235,0.03,395,2388,100.0,38.73,23.2349,3
5282,26,174,-0.0001,-0.0001,100.0,518.67,643.44,1599.04,1421.85,14.62,21.61,552.37,2388.13,9105.33,1.3,47.85,520.95,2388.14,8178.24,8.5159,0.03,395,2388,100.0,38.58,23.2186,3
5283,26,175,0.0007,0.0001,100.0,518.67,643.52,1597.07,1418.37,14.62,21.61,552.55,2388.14,9110.14,1.3,47.76,520.16,2388.19,8173.53,8.5125,0.03,395,2388,100.0,38.65,23.1573,3
5284,26,176,-0.0005,-0.0001,100.0,518.67,643.29,1591.28,1423.76,14.62,21.61,551.86,2388.13,9104.96,1.3,47.91,520.79,2388.11,8177.37,8.5328,0.03,394,2388,100.0,38.6,23.0826,3
5285,26,177,-0.001,0.0003,100.0,518.67,643.69,1592.25,1423.11,14.62,21.61,552.59,2388.12,9112.15,1.3,48.03,520.6,2388.13,8178.78,8.5052,0.03,396,2388,100.0,38.57,23.137,3
5286,26,178,-0.0026,-0.0001,100.0,518.67,643.25,1595.48,1418.21,14.62,21.61,552.2,2388.12,9111.45,1.3,47.75,520.1,2388.11,8182.23,8.4769,0.03,395,2388,100.0,38.35,23.1517,3
5287,26,179,0.004,0.0004,100.0,518.67,643.5,1590.51,1425.17,14.62,21.61,553.17,2388.13,9107.9,1.3,47.99,520.39,2388.13,8185.7,8.5043,0.03,396,2388,100.0,38.54,23.2159,4
5288,26,180,0.0005,0.0005,100.0,518.67,642.67,1599.32,1422.39,14.62,21.61,552.33,2388.11,9112.96,1.3,47.82,520.31,2388.15,8182.03,8.4848,0.03,396,2388,100.0,38.67,23.1208,3
5289,26,181,0.0034,0.0002,100.0,518.67,643.64,1595.3,1419.93,14.62,21.61,552.03,2388.1,9115.11,1.3,47.99,520.52,2388.17,8183.51,8.5251,0.03,397,2388,100.0,38.68,23.1598,4
5290,26,182,-0.001,-0.0001,100.0,518.67,643.14,1601.23,1429.21,14.62,21.61,552.05,2388.15,9123.09,1.3,47.84,520.78,2388.11,8184.24,8.4827,0.03,394,2388,100.0,38.65,23.2101,4
5291,26,183,-0.0022,-0.0005,100.0,518.67,643.55,1600.16,1418.84,14.62,21.61,552.59,2388.18,9121.03,1.3,48.07,520.04,2388.18,8189.5,8.4973,0.03,395,2388,100.0,38.55,23.1373,4
5292,26,184,-0.0017,0.0003,100.0,518.67,643.14,1597.99,1415.1,14.62,21.61,551.57,2388.12,9124.85,1.3,47.83,520.25,2388.14,8186.28,8.512,0.03,394,2388,100.0,38.64,23.1791,4
5293,26,185,-0.0007,-0.0003,100.0,518.67,643.02,1598.81,1419.15,14.62,21.61,552.39,2388.12,9129.73,1.3,47.88,520.11,2388.15,8193.97,8.5088,0.03,394,2388,100.0,38.6,23.0039,4
5294,26,186,-0.0022,-0.0003,100.0,518.67,643.81,1601.93,1418.67,14.62,21.61,552.33,2388.13,9126.56,1.3,47.92,521.01,2388.14,8202.18,8.5137,0.03,395,2388,100.0,38.32,23.1313,4
5295,26,187,0.0013,-0.0004,100.0,518.67,643.5,1602.0,1422.72,14.62,21.61,552.65,2388.15,9135.41,1.3,48.15,519.7,2388.08,8199.87,8.5071,0.03,395,2388,100.0,38.57,23.1639,4
5296,26,188,-0.0013,0.0001,100.0,518.67,643.15,1603.07,1429.06,14.62,21.61,552.16,2388.12,9131.88,1.3,47.87,519.8,2388.13,8198.83,8.4834,0.03,395,2388,100.0,38.44,23.1403,4
5297,26,189,0.0005,-0.0,100.0,518.67,643.59,1600.68,1424.71,14.62,21.61,551.99,2388.15,9130.05,1.3,48.2,520.54,2388.17,8207.26,8.4844,0.03,396,2388,100.0,38.58,23.1637,4
5298,26,190,0.0009,-0.0003,100.0,518.67,643.29,1601.67,1428.87,14.62,21.61,551.93,2388.15,9128.33,1.3,47.95,520.33,2388.14,8204.56,8.4889,0.03,396,2388,100.0,38.63,23.2113,4
5299,26,191,-0.0024,0.0004,100.0,518.67,643.59,1606.06,1424.87,14.62,21.61,551.83,2388.13,9139.45,1.3,47.95,519.97,2388.16,8200.26,8.5494,0.03,397,2388,100.0,38.58,23.0404,4
5300,26,192,0.0014,0.0004,100.0,518.67,643.7,1602.26,1425.02,14.62,21.61,551.89,2388.15,9143.79,1.3,48.02,520.34,2388.21,8198.45,8.5053,0.03,397,2388,100.0,38.43,23.11,4
5301,26,193,0.0012,0.0002,100.0,518.67,643.32,1598.78,1427.13,14.62,21.61,551.78,2388.19,9139.84,1.3,47.98,519.8,2388.15,8204.37,8.5207,0.03,396,2388,100.0,38.39,23.1663,4
5302,26,194,0.0032,-0.0002,100.0,518.67,643.71,1599.33,1432.5,14.62,21.61,552.14,2388.13,9143.97,1.3,48.04,520.48,2388.17,8208.26,8.5348,0.03,397,2388,100.0,38.66,23.0408,4
5303,26,195,-0.0011,0.0,100.0,518.67,643.49,1607.92,1422.33,14.62,21.61,552.0,2388.16,9145.59,1.3,48.03,520.44,2388.16,8214.85,8.5399,0.03,396,2388,100.0,38.57,23.114,4
5304,26,196,-0.0034,0.0002,100.0,518.67,643.57,1603.45,1427.18,14.62,21.61,552.02,2388.14,9158.85,1.3,47.98,520.28,2388.16,8215.55,8.4726,0.03,395,2388,100.0,38.46,23.0408,4
5305,26,197,0.0007,-0.0,100.0,518.67,644.04,1602.29,1426.78,14.62,21.61,551.23,2388.16,9150.89,1.3,48.14,520.41,2388.13,8219.41,8.5083,0.03,398,2388,100.0,38.57,23.0534,4
5306,26,198,-0.0025,0.0,100.0,518.67,643.24,1599.73,1421.29,14.62,21.61,551.57,2388.19,9154.0,1.3,48.07,520.53,2388.16,8213.47,8.5098,0.03,397,2388,100.0,38.45,23.1852,4
5307,26,199,-0.0005,0.0003,100.0,518.67,643.51,1599.25,1432.5,14.62,21.61,551.79,2388.19,9159.51,1.3,48.05,519.2,2388.2,8222.42,8.5347,0.03,398,2388,100.0,38.27,22.9867,3
